DATE,assembly,c,c#,c++,delphi,go,java,javascript,perl,php,python,r,ruby,swift
2011-06-01,136.5,1623.0833333333333,8047.916666666667,3377.3333333333335,388.5,15.75,6382.0,5429.5,515.3333333333334,6222.333333333333,2927.4166666666665,314.4166666666667,1201.5833333333333,2.0
2011-07-01,140.08333333333334,1654.0833333333333,8292.333333333334,3474.25,396.5,17.25,6686.166666666667,5782.75,534.0,6565.5,3016.6666666666665,332.75,1257.5833333333333,2.9166666666666665
2011-08-01,146.16666666666666,1691.75,8552.75,3584.0,402.3333333333333,19.5,7018.75,6191.583333333333,539.6666666666666,6884.416666666667,3128.4166666666665,358.0,1329.6666666666667,3.4166666666666665
2011-09-01,149.33333333333334,1736.4166666666667,8795.916666666666,3684.4166666666665,410.25,20.916666666666668,7320.833333333333,6542.25,543.0,7168.0,3234.25,389.3333333333333,1380.8333333333333,3.8333333333333335
2011-10-01,156.83333333333334,1794.4166666666667,9003.75,3803.0,418.9166666666667,23.166666666666668,7616.166666666667,6869.416666666667,548.0,7466.25,3314.1666666666665,423.25,1438.5,4.25
2011-11-01,160.75,1838.25,9220.583333333334,3896.0,428.6666666666667,27.333333333333332,7954.666666666667,7214.916666666667,560.0,7765.916666666667,3419.6666666666665,453.6666666666667,1506.1666666666667,4.416666666666667
2011-12-01,169.41666666666666,1883.1666666666667,9405.666666666666,3998.25,449.75,30.166666666666668,8250.083333333334,7498.166666666667,563.4166666666666,8014.0,3514.9166666666665,486.25,1561.8333333333333,4.416666666666667
2012-01-01,172.41666666666666,1947.5,9612.583333333334,4085.9166666666665,461.75,32.0,8551.583333333334,7847.166666666667,570.8333333333334,8257.166666666666,3623.6666666666665,522.9166666666666,1620.6666666666667,4.666666666666667
2012-02-01,179.75,2011.75,9824.666666666666,4224.75,471.0833333333333,33.25,8893.666666666666,8214.833333333334,581.8333333333334,8528.916666666666,3747.0833333333335,563.8333333333334,1687.1666666666667,5.166666666666667
2012-03-01,185.5,2064.25,9959.916666666666,4313.416666666667,469.5,36.916666666666664,9222.25,8544.083333333334,582.25,8763.0,3855.25,602.75,1733.5833333333333,5.25
2012-04-01,195.25,2116.6666666666665,10115.25,4408.833333333333,476.1666666666667,42.083333333333336,9569.5,8862.583333333334,586.3333333333334,8995.916666666666,3987.25,633.3333333333334,1775.0833333333333,5.416666666666667
2012-05-01,201.0,2171.5833333333335,10245.833333333334,4500.75,476.5,44.75,9872.666666666666,9215.0,591.9166666666666,9234.333333333334,4119.666666666667,670.75,1809.6666666666667,5.833333333333333
2012-06-01,206.25,2217.3333333333335,10375.916666666666,4571.25,473.3333333333333,47.916666666666664,10140.666666666666,9512.666666666666,606.5,9447.833333333334,4270.583333333333,714.9166666666666,1837.25,5.916666666666667
2012-07-01,211.25,2276.8333333333335,10603.166666666666,4690.916666666667,474.3333333333333,52.083333333333336,10482.5,9863.5,607.0833333333334,9703.583333333334,4443.166666666667,770.5,1877.5,5.416666666666667
2012-08-01,213.75,2318.4166666666665,10760.083333333334,4791.916666666667,472.5833333333333,54.75,10780.166666666666,10158.583333333334,619.8333333333334,9950.916666666666,4612.916666666667,812.5,1894.4166666666667,5.083333333333333
2012-09-01,219.58333333333334,2369.6666666666665,10924.0,4872.583333333333,470.1666666666667,63.416666666666664,11054.083333333334,10405.666666666666,634.0833333333334,10194.583333333334,4757.75,849.8333333333334,1928.4166666666667,5.166666666666667
2012-10-01,228.08333333333334,2454.25,11215.833333333334,5002.666666666667,471.25,68.5,11465.75,10770.916666666666,645.1666666666666,10506.083333333334,4966.666666666667,903.5833333333334,1982.0833333333333,5.0
2012-11-01,235.75,2537.25,11409.25,5151.833333333333,466.0,71.66666666666667,11796.333333333334,11076.416666666666,647.6666666666666,10765.75,5177.166666666667,965.1666666666666,2014.8333333333333,4.916666666666667
2012-12-01,238.83333333333334,2584.3333333333335,11544.916666666666,5262.333333333333,453.9166666666667,76.75,12065.0,11360.083333333334,649.0,10994.916666666666,5355.333333333333,1015.3333333333334,2032.8333333333333,5.0
2013-01-01,249.41666666666666,2640.9166666666665,11738.833333333334,5387.5,451.4166666666667,82.08333333333333,12364.083333333334,11709.333333333334,657.25,11292.833333333334,5553.5,1083.75,2066.1666666666665,4.916666666666667
2013-02-01,256.8333333333333,2698.4166666666665,11886.166666666666,5468.0,449.5,89.25,12595.416666666666,12015.166666666666,668.9166666666666,11515.0,5741.583333333333,1154.6666666666667,2080.75,4.583333333333333
2013-03-01,265.5,2757.9166666666665,12108.5,5630.833333333333,451.5,95.91666666666667,12890.916666666666,12401.416666666666,690.0,11790.416666666666,5958.333333333333,1235.0,2111.6666666666665,4.666666666666667
2013-04-01,270.3333333333333,2831.0833333333335,12342.5,5785.416666666667,454.4166666666667,100.58333333333333,13244.25,12794.166666666666,710.9166666666666,12046.25,6211.083333333333,1318.3333333333333,2153.0833333333335,4.75
2013-05-01,276.5,2890.8333333333335,12503.083333333334,5941.416666666667,459.25,106.75,13506.333333333334,13091.333333333334,733.5,12233.083333333334,6438.416666666667,1394.25,2183.75,4.333333333333333
2013-06-01,284.5,2944.0833333333335,12627.5,6070.333333333333,463.9166666666667,115.41666666666667,13744.75,13374.25,742.3333333333334,12416.833333333334,6632.75,1461.4166666666667,2211.9166666666665,4.25
2013-07-01,292.6666666666667,2998.5833333333335,12785.666666666666,6179.0,469.5,125.75,13993.833333333334,13755.083333333334,768.6666666666666,12639.25,6874.75,1532.8333333333333,2243.75,4.333333333333333
2013-08-01,294.75,3056.3333333333335,12946.166666666666,6270.666666666667,473.4166666666667,137.08333333333334,14231.083333333334,14125.5,775.6666666666666,12849.0,7048.75,1602.5,2279.3333333333335,4.25
2013-09-01,300.4166666666667,3129.0833333333335,13156.083333333334,6409.333333333333,482.0833333333333,146.0,14622.333333333334,14677.5,778.5833333333334,13128.5,7276.166666666667,1657.25,2315.6666666666665,4.5
2013-10-01,305.9166666666667,3220.1666666666665,13365.0,6583.25,486.0,155.25,15063.916666666666,15294.083333333334,790.75,13432.166666666666,7558.166666666667,1726.9166666666667,2359.8333333333335,4.916666666666667
2013-11-01,315.5833333333333,3312.0,13565.583333333334,6740.25,487.5,164.08333333333334,15498.416666666666,15813.166666666666,807.25,13699.666666666666,7818.083333333333,1797.4166666666667,2396.9166666666665,5.166666666666667
2013-12-01,323.4166666666667,3390.0,13791.666666666666,6852.25,489.25,174.66666666666666,15922.166666666666,16343.0,825.9166666666666,13987.166666666666,8045.333333333333,1855.3333333333333,2442.4166666666665,5.666666666666667
2014-01-01,326.9166666666667,3459.5833333333335,14007.5,6990.75,490.0,191.5,16340.0,16959.25,839.0,14324.25,8318.166666666666,1925.8333333333333,2481.0,5.666666666666667
2014-02-01,331.3333333333333,3533.1666666666665,14226.333333333334,7126.25,493.5833333333333,198.83333333333334,16808.416666666668,17592.25,844.0833333333334,14665.0,8583.5,2005.5833333333333,2513.5,6.25
2014-03-01,338.8333333333333,3627.5833333333335,14391.0,7251.333333333333,486.75,209.5,17319.916666666668,18211.666666666668,850.5833333333334,15025.166666666666,8901.666666666666,2086.4166666666665,2546.0,6.166666666666667
2014-04-01,341.4166666666667,3667.6666666666665,14511.166666666666,7333.916666666667,476.4166666666667,227.58333333333334,17712.416666666668,18724.833333333332,849.6666666666666,15389.166666666666,9138.916666666666,2161.5,2569.4166666666665,6.0
2014-05-01,344.0833333333333,3674.5,14549.5,7330.833333333333,471.0833333333333,239.0,17939.833333333332,19126.25,841.25,15535.833333333334,9260.75,2228.8333333333335,2597.4166666666665,6.666666666666667
2014-06-01,341.9166666666667,3660.25,14529.833333333334,7289.166666666667,466.1666666666667,248.33333333333334,18107.583333333332,19440.25,828.8333333333334,15567.25,9372.083333333334,2280.8333333333335,2606.75,207.5
2014-07-01,335.0833333333333,3645.25,14490.5,7265.5,460.9166666666667,269.5,18291.166666666668,19720.75,809.8333333333334,15567.666666666666,9483.083333333334,2336.5,2616.5833333333335,344.0833333333333
2014-08-01,332.5,3618.1666666666665,14380.416666666666,7236.25,458.9166666666667,285.9166666666667,18350.75,19861.583333333332,797.1666666666666,15477.0,9582.166666666666,2383.1666666666665,2615.75,485.75
2014-09-01,332.0833333333333,3604.9166666666665,14263.583333333334,7207.916666666667,455.4166666666667,298.8333333333333,18391.583333333332,19898.166666666668,796.5,15405.083333333334,9650.333333333334,2438.4166666666665,2606.25,643.8333333333334
2014-10-01,332.9166666666667,3569.1666666666665,14046.25,7114.0,445.9166666666667,313.0833333333333,18324.416666666668,19830.666666666668,781.5833333333334,15263.25,9659.0,2495.75,2569.0833333333335,848.8333333333334
2014-11-01,330.4166666666667,3518.5,13820.416666666666,6983.333333333333,443.25,323.75,18250.25,19787.583333333332,767.1666666666666,15108.083333333334,9666.5,2539.1666666666665,2530.8333333333335,1062.5833333333333
2014-12-01,328.0,3489.75,13611.083333333334,6906.416666666667,432.1666666666667,333.0,18161.416666666668,19702.0,750.25,14936.083333333334,9715.333333333334,2577.3333333333335,2506.1666666666665,1270.25
2015-01-01,327.5,3445.9166666666665,13313.5,6777.666666666667,423.0,346.9166666666667,17984.083333333332,19486.916666666668,732.0,14668.666666666666,9704.166666666666,2606.25,2478.1666666666665,1525.6666666666667
2015-02-01,326.1666666666667,3395.5,13036.833333333334,6676.666666666667,416.6666666666667,361.8333333333333,17771.5,19276.916666666668,711.6666666666666,14409.333333333334,9728.416666666666,2636.1666666666665,2448.5833333333335,1795.25
2015-03-01,320.75,3340.4166666666665,12791.583333333334,6569.083333333333,414.25,379.6666666666667,17583.25,19096.916666666668,688.6666666666666,14117.5,9743.833333333334,2698.6666666666665,2407.6666666666665,2095.5
2015-04-01,327.25,3335.0833333333335,12604.0,6485.916666666667,414.0833333333333,383.75,17489.083333333332,19048.416666666668,667.4166666666666,13885.5,9800.166666666666,2747.9166666666665,2387.4166666666665,2431.1666666666665
2015-05-01,330.5,3355.6666666666665,12557.166666666666,6487.25,407.8333333333333,393.4166666666667,17532.166666666668,19241.5,644.0,13862.25,9962.666666666666,2817.9166666666665,2372.9166666666665,2748.1666666666665
2015-06-01,329.9166666666667,3388.25,12640.083333333334,6555.916666666667,405.5833333333333,404.6666666666667,17690.75,19597.0,635.0,13968.916666666666,10203.25,2904.0833333333335,2393.0833333333335,2908.6666666666665
2015-07-01,333.5,3386.0,12673.916666666666,6590.916666666667,400.5,405.8333333333333,17798.666666666668,19915.0,621.3333333333334,14056.833333333334,10402.416666666666,3015.8333333333335,2394.8333333333335,3201.5
2015-08-01,336.3333333333333,3377.3333333333335,12733.166666666666,6589.0,397.3333333333333,409.5,17907.166666666668,20217.5,610.1666666666666,14139.5,10578.166666666666,3100.0833333333335,2381.5833333333335,3484.4166666666665
2015-09-01,333.75,3364.3333333333335,12779.083333333334,6562.916666666667,390.0,412.3333333333333,17922.416666666668,20488.416666666668,592.5,14148.0,10760.833333333334,3179.9166666666665,2372.0,3706.0
2015-10-01,337.1666666666667,3353.5,12795.916666666666,6578.583333333333,390.9166666666667,416.1666666666667,17971.833333333332,20727.916666666668,580.5833333333334,14167.916666666666,11002.75,3254.9166666666665,2359.5833333333335,3859.9166666666665
2015-11-01,338.4166666666667,3347.9166666666665,12836.416666666666,6621.166666666667,387.75,424.25,17961.833333333332,21000.083333333332,564.8333333333334,14188.416666666666,11230.0,3324.4166666666665,2346.4166666666665,4006.6666666666665
2015-12-01,340.3333333333333,3342.25,12922.416666666666,6660.0,387.5,430.5,17973.5,21339.583333333332,557.3333333333334,14302.166666666666,11447.333333333334,3392.3333333333335,2336.0,4164.166666666667
2016-01-01,333.25,3328.4166666666665,12971.166666666666,6655.5,382.0833333333333,432.6666666666667,17977.833333333332,21669.333333333332,545.5,14378.083333333334,11668.583333333334,3462.1666666666665,2312.0833333333335,4308.75
2016-02-01,332.4166666666667,3320.75,13049.166666666666,6662.333333333333,377.25,445.8333333333333,18067.25,21985.333333333332,540.8333333333334,14495.0,11923.75,3514.4166666666665,2311.1666666666665,4435.083333333333
2016-03-01,336.3333333333333,3282.3333333333335,13078.416666666666,6632.666666666667,371.25,456.3333333333333,18077.416666666668,22279.666666666668,525.75,14510.75,12129.166666666666,3554.4166666666665,2294.5,4558.75
2016-04-01,333.8333333333333,3232.25,13130.083333333334,6612.083333333333,365.5833333333333,474.0,18049.166666666668,22489.5,519.0833333333334,14464.666666666666,12314.0,3621.1666666666665,2269.9166666666665,4620.25
2016-05-01,329.75,3165.5,13140.333333333334,6554.833333333333,360.4166666666667,489.4166666666667,17924.083333333332,22558.5,516.0,14451.833333333334,12473.25,3651.9166666666665,2238.4166666666665,4672.666666666667
2016-06-01,331.5833333333333,3093.5833333333335,13101.0,6488.416666666667,351.5,500.0,17761.0,22518.083333333332,504.25,14389.833333333334,12565.916666666666,3687.8333333333335,2199.25,4712.5
2016-07-01,326.5833333333333,3054.75,12924.5,6385.166666666667,339.6666666666667,505.8333333333333,17446.833333333332,22365.583333333332,491.5833333333333,14179.75,12607.5,3668.4166666666665,2142.5,4695.333333333333
2016-08-01,329.9166666666667,3024.4166666666665,12881.416666666666,6313.0,335.5,516.4166666666666,17287.416666666668,22408.166666666668,483.9166666666667,14062.333333333334,12748.0,3692.9166666666665,2106.0833333333335,4680.75
2016-09-01,336.4166666666667,2976.75,12731.583333333334,6249.0,329.5833333333333,523.75,17097.666666666668,22325.166666666668,483.0,13945.416666666666,12863.083333333334,3690.0,2086.25,4707.166666666667
2016-10-01,333.5,2937.8333333333335,12619.5,6159.75,316.75,532.4166666666666,16829.75,22208.5,474.8333333333333,13806.333333333334,12947.583333333334,3698.4166666666665,2055.0833333333335,4742.333333333333
2016-11-01,334.3333333333333,2908.75,12558.416666666666,6076.583333333333,306.8333333333333,536.0,16651.333333333332,22144.166666666668,467.4166666666667,13689.416666666666,13105.0,3700.0,2038.5,4745.75
2016-12-01,331.1666666666667,2884.3333333333335,12436.75,5966.166666666667,301.75,542.0,16424.416666666668,22035.166666666668,456.0,13493.916666666666,13221.333333333334,3697.4166666666665,2005.0,4708.666666666667
2017-01-01,336.0833333333333,2860.25,12382.166666666666,5928.833333333333,299.0,547.5,16251.916666666666,21941.75,446.1666666666667,13327.583333333334,13382.25,3693.9166666666665,1977.9166666666667,4670.75
2017-02-01,332.1666666666667,2814.0833333333335,12278.916666666666,5813.833333333333,294.5,548.6666666666666,15978.0,21832.5,438.0833333333333,13124.5,13509.0,3700.4166666666665,1926.5,4613.416666666667
2017-03-01,326.8333333333333,2773.75,12226.75,5746.333333333333,291.5833333333333,553.8333333333334,15760.833333333334,21799.166666666668,433.5,13033.5,13763.083333333334,3746.6666666666665,1886.9166666666667,4574.916666666667
2017-04-01,319.1666666666667,2732.1666666666665,12007.333333333334,5661.5,286.5833333333333,546.0833333333334,15463.833333333334,21614.166666666668,422.5833333333333,12861.083333333334,13928.083333333334,3757.5833333333335,1826.5833333333333,4505.0
2017-05-01,321.3333333333333,2733.75,11881.75,5591.5,285.0,546.8333333333334,15404.75,21561.416666666668,411.0833333333333,12741.416666666666,14182.416666666666,3801.5,1775.6666666666667,4477.583333333333
2017-06-01,317.5,2738.3333333333335,11734.083333333334,5505.25,282.0833333333333,549.0,15296.083333333334,21513.583333333332,401.0,12582.833333333334,14442.5,3850.75,1717.8333333333333,4426.583333333333
2017-07-01,319.3333333333333,2713.5833333333335,11666.833333333334,5467.833333333333,279.0833333333333,559.0,15229.416666666666,21465.166666666668,392.75,12487.333333333334,14784.0,3920.5,1686.0,4376.833333333333
2017-08-01,316.0,2699.6666666666665,11520.333333333334,5449.666666666667,274.9166666666667,562.25,15109.25,21355.583333333332,383.8333333333333,12385.0,15081.333333333334,3986.4166666666665,1645.25,4316.5
2017-09-01,307.0833333333333,2665.4166666666665,11418.083333333334,5393.583333333333,272.8333333333333,564.75,14948.75,21234.833333333332,370.75,12263.416666666666,15340.083333333334,4064.0833333333335,1586.5,4225.333333333333
2017-10-01,301.8333333333333,2630.0,11316.666666666666,5330.5,269.0,571.9166666666666,14837.333333333334,21187.5,364.4166666666667,12142.0,15628.333333333334,4127.5,1542.8333333333333,4156.583333333333
2017-11-01,299.5833333333333,2604.0833333333335,11163.166666666666,5242.5,262.8333333333333,586.6666666666666,14716.25,21095.333333333332,355.5,12028.666666666666,15862.5,4207.916666666667,1494.0833333333333,4099.0
2017-12-01,294.0833333333333,2554.0833333333335,10989.75,5177.333333333333,257.4166666666667,589.3333333333334,14560.916666666666,20859.833333333332,346.8333333333333,11835.583333333334,16022.666666666666,4255.416666666667,1443.5833333333333,4038.3333333333335
2018-01-01,289.75,2509.4166666666665,10798.25,5102.833333333333,249.83333333333334,587.9166666666666,14375.083333333334,20653.916666666668,339.0833333333333,11629.0,16188.166666666666,4314.5,1388.5833333333333,3989.4166666666665
2018-02-01,288.0833333333333,2461.0833333333335,10555.25,5052.333333333333,242.16666666666666,590.25,14164.333333333334,20324.166666666668,324.5,11347.666666666666,16319.5,4383.833333333333,1338.5,3934.8333333333335
2018-03-01,283.5,2419.6666666666665,10289.25,4966.416666666667,234.75,586.5833333333334,13851.916666666666,19944.666666666668,314.0,10995.25,16386.0,4425.666666666667,1277.9166666666667,3888.8333333333335
2018-04-01,283.5833333333333,2364.6666666666665,10135.5,4865.333333333333,229.83333333333334,596.1666666666666,13648.75,19670.75,304.9166666666667,10704.333333333334,16497.833333333332,4465.583333333333,1236.0833333333333,3860.25
2018-05-01,279.3333333333333,2334.0,9964.75,4814.5,219.33333333333334,599.9166666666666,13409.0,19310.916666666668,296.0833333333333,10407.0,16615.666666666668,4499.166666666667,1195.6666666666667,3820.25
2018-06-01,276.5,2290.8333333333335,9755.583333333334,4766.166666666667,214.41666666666666,608.4166666666666,13174.666666666666,18944.0,289.5833333333333,10129.25,16680.916666666668,4503.0,1160.6666666666667,3733.25
2018-07-01,273.1666666666667,2253.6666666666665,9606.0,4673.666666666667,214.33333333333334,611.5833333333334,12977.333333333334,18627.166666666668,283.0,9860.75,16765.916666666668,4488.416666666667,1112.25,3677.1666666666665
2018-08-01,270.25,2224.25,9486.25,4601.75,207.5,619.5833333333334,12780.333333333334,18341.0,272.25,9600.166666666666,16879.083333333332,4451.5,1069.5833333333333,3627.0833333333335
2018-09-01,273.0833333333333,2204.1666666666665,9361.583333333334,4543.25,201.0,630.8333333333334,12620.666666666666,18095.583333333332,263.9166666666667,9352.25,16934.833333333332,4416.0,1032.8333333333333,3574.5
2018-10-01,272.75,2178.75,9290.166666666666,4470.5,201.33333333333334,645.75,12505.416666666666,17898.166666666668,260.25,9138.916666666666,17045.333333333332,4402.666666666667,1000.0,3523.5
2018-11-01,266.5,2145.9166666666665,9183.666666666666,4417.75,199.83333333333334,651.25,12309.083333333334,17637.5,257.3333333333333,8854.583333333334,17142.916666666668,4381.416666666667,971.4166666666666,3466.9166666666665
2018-12-01,265.5,2149.5,9099.666666666666,4346.75,198.83333333333334,662.1666666666666,12191.666666666666,17421.083333333332,256.0,8617.0,17219.083333333332,4358.083333333333,953.75,3432.25
2019-01-01,263.3333333333333,2157.75,9052.333333333334,4278.333333333333,201.0,672.25,12092.083333333334,17186.416666666668,257.75,8376.916666666666,17290.833333333332,4340.166666666667,933.3333333333334,3363.4166666666665
2019-02-01,259.1666666666667,2152.5833333333335,9038.583333333334,4212.333333333333,199.16666666666666,676.5833333333334,12015.416666666666,17069.0,259.3333333333333,8231.25,17403.916666666668,4322.083333333333,912.9166666666666,3304.0833333333335
2019-03-01,256.3333333333333,2147.75,8974.166666666666,4153.5,196.91666666666666,686.25,11901.833333333334,16928.166666666668,254.41666666666666,8067.416666666667,17584.833333333332,4275.416666666667,895.1666666666666,3212.5833333333335
2019-04-01,256.0833333333333,2170.4166666666665,8970.666666666666,4135.5,197.08333333333334,688.75,11718.75,16790.333333333332,250.41666666666666,7932.583333333333,17836.25,4268.166666666667,876.6666666666666,3173.75
2019-05-01,252.33333333333334,2151.6666666666665,8901.0,4093.0,195.16666666666666,692.8333333333334,11533.666666666666,16639.75,248.83333333333334,7734.416666666667,17960.75,4236.75,853.5833333333334,3132.8333333333335
2019-06-01,252.08333333333334,2145.9166666666665,8809.333333333334,4059.5833333333335,190.5,681.0,11362.083333333334,16455.083333333332,248.58333333333334,7539.666666666667,18014.916666666668,4194.916666666667,829.25,3129.5833333333335
2019-07-01,253.16666666666666,2160.9166666666665,8736.75,4092.9166666666665,187.0,676.4166666666666,11295.5,16333.5,247.5,7391.0,18185.666666666668,4182.333333333333,814.25,3079.75
2019-08-01,252.75,2152.5833333333335,8607.583333333334,4047.5,184.16666666666666,671.25,11147.666666666666,16164.333333333334,244.66666666666666,7186.583333333333,18263.583333333332,4180.333333333333,806.6666666666666,3001.25
2019-09-01,251.0,2175.4166666666665,8637.75,4076.1666666666665,182.41666666666666,670.5833333333334,11185.0,16226.833333333334,244.25,7075.583333333333,18517.5,4235.5,807.3333333333334,2978.0833333333335
2019-10-01,252.58333333333334,2189.0833333333335,8641.083333333334,4153.666666666667,177.08333333333334,660.6666666666666,11225.666666666666,16296.166666666666,237.33333333333334,6969.083333333333,18940.0,4297.416666666667,808.0,2990.5
2019-11-01,253.5,2200.0833333333335,8684.916666666666,4215.833333333333,177.0,655.5,11248.916666666666,16451.0,236.5,6951.666666666667,19388.416666666668,4347.416666666667,798.9166666666666,3012.4166666666665
2019-12-01,256.0833333333333,2203.75,8712.25,4297.083333333333,174.25,655.6666666666666,11247.916666666666,16618.333333333332,231.16666666666666,6927.083333333333,19772.416666666668,4413.666666666667,792.8333333333334,3029.75
2020-01-01,256.9166666666667,2191.0,8693.75,4344.25,170.75,657.3333333333334,11275.083333333334,16777.166666666668,222.83333333333334,6874.666666666667,20233.75,4465.333333333333,784.25,3048.8333333333335
2020-02-01,261.0,2190.8333333333335,8711.333333333334,4396.25,168.91666666666666,664.0,11311.583333333334,16950.916666666668,217.33333333333334,6797.5,20666.416666666668,4539.666666666667,777.5,3081.75
2020-03-01,263.75,2211.25,8700.666666666666,4446.25,168.25,663.1666666666666,11394.833333333334,17198.333333333332,215.0,6689.833333333333,21211.166666666668,4640.583333333333,771.5833333333334,3119.6666666666665
